SampleID,Sp1,Sp2,Sp3,Sp4,Sp5,Sp6,Sp7,Sp8,Sp9,Sp10,Sp11,Sp12,Sp13,Sp14,Sp15,Sp16,Sp17,Sp18,Sp19,Sp20,Sp21,Sp22,Sp23,Sp24,Sp25,Sp26,Sp27,Sp28,Sp29,Sp30,Sp31,Sp32,Sp33,Sp34,Sp35,Sp36,Sp37,Sp38,Protein,Moisture,Slope1,Bias1,Slope2,Bias2,Product,Date,Time,IntTime,Temp,GPS,misc,y,dir_y,x,dir_x
SEC 1 WEST,3.164458,3.097066,3.030625,2.964638,2.910188,2.874743,2.835933,2.784292,2.736102,2.700529,2.680395,2.676743,2.682632,2.676476,2.649181,2.617663,2.607744,2.64011,2.714067,2.801019,2.854827,2.863376,2.846646,2.81601,2.774893,2.729965,2.687072,2.645581,2.603339,2.563924,2.532417,2.509211,2.495598,2.491852,2.50627,2.566976,2.698992,2.876738,14.658,10.89,1.08,-2,1,0.2,Wheat16H,15/08/2019,2:26:40 PM,10000,35.3,GPGGA,202726.6,46.03975897,N,109.1823098,W
SEC 1 WEST,3.360593,3.285166,3.215384,3.146257,3.082285,3.033946,2.989213,2.935942,2.885674,2.848374,2.826552,2.822721,2.8293,2.823545,2.794659,2.758891,2.746273,2.779684,2.85856,2.954285,3.015943,3.026906,3.008775,2.974896,2.929337,2.879159,2.831369,2.784898,2.738892,2.695881,2.661071,2.634767,2.619239,2.614155,2.629065,2.692147,2.831273,3.020478,14.051,11.035,1.08,-2,1,0.2,Wheat16H,15/08/2019,2:27:00 PM,10000,34.9,GPGGA,202749.2,46.03947352,N,109.1823312,W
SEC 1 WEST,3.215905,3.147863,3.08375,3.020536,2.964398,2.92345,2.88379,2.834834,2.788997,2.755018,2.735342,2.732675,2.740129,2.735461,2.708896,2.676799,2.665824,2.697384,2.771917,2.861608,2.918744,2.928734,2.911716,2.880015,2.837578,2.791438,2.747332,2.704741,2.66188,2.622405,2.589939,2.56555,2.550931,2.546021,2.559732,2.618366,2.747916,2.924159,13.652,10.811,1.08,-2,1,0.2,Wheat16H,15/08/2019,2:27:21 PM,10000,34.9,GPGGA,202809.4,46.03921527,N,109.1823501,W
SEC 1 WEST,3.240267,3.171299,3.105121,3.040965,2.985069,2.942911,2.901664,2.852264,2.804968,2.768972,2.748076,2.743975,2.748686,2.742481,2.715384,2.682343,2.670128,2.700574,2.774055,2.861989,2.91713,2.925845,2.908985,2.876763,2.834783,2.7904,2.747058,2.704473,2.662194,2.622682,2.591027,2.566475,2.551645,2.546742,2.560678,2.619626,2.749482,2.924803,13.333,10.392,1.08,-2,1,0.2,Wheat16H,15/08/2019,2:27:39 PM,10000,34.8,GPGGA,202830.8,46.0389397,N,109.1823706,W
SEC 1 WEST,3.287121,3.216189,3.150136,3.085904,3.026913,2.983139,2.940792,2.8908,2.843312,2.807551,2.786761,2.783593,2.790256,2.7849,2.757514,2.724352,2.712103,2.74428,2.821772,2.914467,2.973239,2.983946,2.965966,2.932843,2.888719,2.841011,2.794817,2.750556,2.705842,2.664877,2.631478,2.605984,2.590753,2.585952,2.599918,2.660487,2.794971,2.979052,13.484,10.611,1.08,-2,1,0.2,Wheat16H,15/08/2019,2:27:56 PM,10000,35,GPGGA,202848.6,46.03871272,N,109.1823874,W
SEC 1 WEST,3.276127,3.208289,3.140976,3.074481,3.016545,2.975831,2.935377,2.884088,2.833491,2.795418,2.773421,2.767634,2.770174,2.762064,2.734572,2.703028,2.691008,2.721417,2.794603,2.881656,2.936312,2.944778,2.927357,2.896024,2.853586,2.807787,2.763498,2.720948,2.678768,2.638782,2.606036,2.582159,2.568417,2.563882,2.578271,2.639057,2.771583,2.95067,15.713,10.194,1.08,-2,1,0.2,Wheat16H,15/08/2019,2:28:13 PM,10000,34.8,GPGGA,202905.4,46.03849985,N,109.1824032,W
SEC 1 WEST,3.426202,3.346797,3.272098,3.199265,3.133021,3.0832,3.036024,2.979307,2.925941,2.885476,2.861072,2.855196,2.859082,2.85138,2.820667,2.784921,2.772277,2.806287,2.886905,2.982125,3.0414,3.049785,3.029272,2.992999,2.946257,2.895709,2.847756,2.800909,2.754331,2.711306,2.676486,2.649762,2.63415,2.629698,2.645097,2.709891,2.851499,3.044103,13.328,10.787,1.08,-2,1,0.2,Wheat16H,15/08/2019,2:28:39 PM,10000,34.6,GPGGA,202922.4,46.03829055,N,109.1824184,W
SEC 1 WEST,3.230513,3.160143,3.092899,3.027773,2.970567,2.929183,2.888189,2.83802,2.79122,2.756316,2.736322,2.73388,2.741249,2.737226,2.710802,2.67908,2.669426,2.70406,2.783353,2.876161,2.93328,2.940991,2.921787,2.888008,2.844061,2.796494,2.751683,2.709067,2.665398,2.624712,2.591935,2.567646,2.552973,2.548627,2.563221,2.624323,2.75857,2.940744,13.7,11.1,1.08,-2,1,0.2,Wheat16H,15/08/2019,2:29:06 PM,10000,34.9,GPGGA,202948.2,46.03796797,N,109.1824425,W
SEC 1 WEST,3.332599,3.260591,3.192971,3.129102,3.072021,3.028816,2.987291,2.938233,2.892641,2.861207,2.848975,2.857076,2.875631,2.881719,2.860557,2.829044,2.822868,2.8704,2.973007,3.092124,3.16658,3.179185,3.155497,3.1129,3.060376,3.005097,2.953315,2.904432,2.855817,2.810646,2.773109,2.744542,2.727013,2.721172,2.736789,2.804457,2.95477,3.163829,8.5212,10.867,1.08,-2,1,0.2,Wheat16H,15/08/2019,2:29:31 PM,10000,34.9,GPGGA,203015,46.03762667,N,109.1824677,W
SEC 1 WEST,3.104381,3.041358,2.982317,2.925014,2.870533,2.832264,2.798633,2.756682,2.715378,2.685024,2.668596,2.668703,2.678122,2.677433,2.655702,2.627358,2.619329,2.654328,2.732366,2.824239,2.881198,2.889304,2.870366,2.835813,2.793339,2.748329,2.704267,2.663362,2.622406,2.584425,2.553626,2.529025,2.514957,2.511341,2.524703,2.581333,2.708561,2.883176,11.286,10.895,1.08,-2,1,0.2,Wheat16H,15/08/2019,2:29:49 PM,10000,34.9,GPGGA,203040.6,46.03730133,N,109.182492,W
SEC 1 WEST,3.298077,3.231418,3.168303,3.10644,3.050565,3.011479,2.97462,2.929373,2.886572,2.854827,2.840183,2.844187,2.857999,2.860341,2.838744,2.809288,2.802924,2.844949,2.936509,3.041353,3.106271,3.115952,3.094156,3.054743,3.006536,2.955567,2.907747,2.862303,2.816872,2.775108,2.740628,2.714433,2.697624,2.692369,2.706973,2.76943,2.909094,3.102467,9.7152,11.105,1.08,-2,1,0.2,Wheat16H,15/08/2019,2:30:07 PM,10000,35,GPGGA,203058.2,46.03708998,N,109.1825077,W
SEC 1 WEST,3.247849,3.178026,3.110253,3.044415,2.988226,2.948245,2.908104,2.857468,2.809287,2.773614,2.753391,2.749989,2.756981,2.751664,2.72573,2.693811,2.684124,2.720222,2.799836,2.893261,2.949826,2.956333,2.936273,2.900848,2.856859,2.80902,2.764165,2.720494,2.676681,2.635843,2.602196,2.577682,2.563494,2.559249,2.573934,2.636194,2.772963,2.958499,13.868,10.907,1.08,-2,1,0.2,Wheat16H,15/08/2019,2:30:28 PM,10000,34.9,GPGGA,203116.8,46.03686607,N,109.1825242,W
SEC 1 WEST,3.355655,3.281973,3.211888,3.142575,3.080167,3.036314,2.992653,2.938276,2.886955,2.848685,2.82544,2.819688,2.824161,2.816556,2.787465,2.753932,2.743418,2.778229,2.857567,2.94896,3.004958,3.01234,2.993268,2.959064,2.914345,2.865643,2.819063,2.773909,2.728662,2.686357,2.652236,2.62737,2.613451,2.609424,2.625509,2.690117,2.830821,3.020264,15.413,11.53,1.08,-2,1,0.2,Wheat16H,15/08/2019,2:30:56 PM,10000,35.1,GPGGA,203137.6,46.03661443,N,109.1825428,W
SEC 1 WEST,3.394442,3.319122,3.247346,3.177687,3.115463,3.068839,3.022928,2.968995,2.917918,2.878761,2.856676,2.851598,2.856001,2.848829,2.820155,2.786293,2.774688,2.809246,2.889008,2.981897,3.038786,3.047189,3.026722,2.992391,2.946875,2.897271,2.85081,2.805406,2.760067,2.717862,2.683681,2.65839,2.643761,2.639702,2.654246,2.717058,2.856402,3.046202,14.186,10.775,1.08,-2,1,0.2,Wheat16H,15/08/2019,2:31:25 PM,10000,35.5,GPGGA,203205.2,46.03627782,N,109.1825679,W
SEC 1 WEST,3.048225,3.027592,2.989754,2.950968,2.909351,2.877244,2.843372,2.802449,2.763426,2.734438,2.716625,2.714355,2.719428,2.715413,2.692174,2.663547,2.654431,2.685471,2.75492,2.83515,2.885164,2.893251,2.876982,2.847939,2.809576,2.766758,2.726133,2.686162,2.646839,2.610066,2.579674,2.556524,2.543155,2.539256,2.55226,2.607876,2.730606,2.89711,15.207,11.647,1.08,-2,1,0.2,Wheat16H,15/08/2019,2:31:37 PM,10000,35.1,GPGGA,203234,46.03589945,N,109.1825471,W
SEC 1 WEST,3.183117,3.117764,3.057409,2.996577,2.942161,2.902042,2.863719,2.816846,2.772842,2.739155,2.718616,2.713401,2.718593,2.713407,2.689245,2.65937,2.650701,2.68295,2.754731,2.837493,2.88879,2.896688,2.87892,2.846706,2.805774,2.762262,2.720943,2.679915,2.639018,2.601887,2.571337,2.548283,2.535284,2.532326,2.546027,2.603585,2.731338,2.904968,12.735,11.925,1.08,-2,1,0.2,Wheat16H,15/08/2019,2:31:52 PM,10000,35.2,GPGGA,203246.6,46.03576935,N,109.1824007,W
SEC 1 WEST,3.25147,3.182163,3.116115,3.050788,2.99424,2.953996,2.912973,2.862458,2.815013,2.780469,2.759125,2.75409,2.758711,2.754353,2.727377,2.695478,2.685543,2.718868,2.794859,2.884082,2.939508,2.947823,2.928762,2.89479,2.852221,2.805243,2.760507,2.7178,2.674614,2.634754,2.602837,2.578538,2.565338,2.561547,2.575902,2.636256,2.769687,2.952545,13.104,11.841,1.08,-2,1,0.2,Wheat16H,15/08/2019,2:32:08 PM,10000,35.2,GPGGA,203301.6,46.0356455,N,109.1822212,W
SEC 1 WEST,3.393863,3.319807,3.247431,3.176414,3.115573,3.074623,3.032137,2.977288,2.924894,2.886388,2.864498,2.859385,2.864728,2.857726,2.829224,2.796708,2.786911,2.823703,2.907252,3.003203,3.059402,3.063821,3.041014,3.003834,2.956094,2.905982,2.858935,2.814201,2.768219,2.725499,2.691213,2.665512,2.65009,2.646202,2.662278,2.727652,2.869673,3.06331,14.107,10.901,1.08,-2,1,0.2,Wheat16H,15/08/2019,2:32:49 PM,10000,35.1,GPGGA,203317.4,46.03553007,N,109.1820469,W
SEC 1 WEST,3.267008,3.196451,3.127631,3.0606,2.999918,2.956412,2.914212,2.862652,2.813863,2.776541,2.753036,2.746586,2.750403,2.743064,2.714611,2.682383,2.671438,2.702948,2.776959,2.863224,2.917368,2.923973,2.905409,2.872663,2.829642,2.783322,2.73969,2.697037,2.654009,2.614568,2.583022,2.558696,2.544774,2.540997,2.555053,2.614429,2.745256,2.924803,14.632,11.366,1.08,-2,1,0.2,Wheat16H,15/08/2019,2:33:08 PM,10000,35.3,GPGGA,203358.4,46.03582612,N,109.1822649,W
SEC 1 WEST,3.299494,3.229524,3.161713,3.093766,3.033883,2.991559,2.949581,2.89747,2.848504,2.812623,2.791278,2.787366,2.793593,2.788483,2.761324,2.729385,2.719438,2.754572,2.837392,2.932819,2.990735,2.998626,2.978813,2.943912,2.89894,2.850565,2.805246,2.761428,2.716685,2.675468,2.642481,2.617531,2.603426,2.599234,2.614406,2.678125,2.816232,3.005829,14.509,11.224,1.08,-2,1,0.2,Wheat16H,15/08/2019,2:33:23 PM,10000,35.2,GPGGA,203417.6,46.03601097,N,109.1824351,W
SEC 1 WEST,3.291413,3.220947,3.15344,3.086809,3.026724,2.982924,2.940273,2.888363,2.840152,2.801528,2.778994,2.773303,2.776579,2.769661,2.741605,2.708508,2.697276,2.730868,2.807497,2.896867,2.952012,2.959695,2.940329,2.90606,2.861994,2.814643,2.76895,2.72519,2.682075,2.641674,2.608692,2.584479,2.569893,2.565631,2.579803,2.640117,2.773726,2.956783,13.07,11.021,1.08,-2,1,0.2,Wheat16H,15/08/2019,2:33:38 PM,10000,35.5,GPGGA,203432.8,46.03618978,N,109.1824189,W
SEC 1 WEST,3.309609,3.236872,3.167626,3.099871,3.038842,2.993548,2.949831,2.896121,2.845941,2.808156,2.785776,2.781526,2.786928,2.78038,2.752576,2.719828,2.70939,2.744463,2.823796,2.917177,2.974688,2.982421,2.963236,2.928934,2.884634,2.836405,2.790336,2.74657,2.702533,2.660824,2.627926,2.603157,2.588952,2.585279,2.599733,2.662802,2.801176,2.988858,14.341,10.993,1.08,-2,1,0.2,Wheat16H,15/08/2019,2:33:54 PM,10000,35.1,GPGGA,203447.4,46.03636042,N,109.1824083,W
SEC 1 WEST,3.272253,3.203222,3.136207,3.070226,3.01121,2.968731,2.927125,2.875663,2.827354,2.791267,2.768773,2.762943,2.767063,2.759881,2.731853,2.699935,2.689204,2.721297,2.794915,2.882227,2.936268,2.943362,2.924631,2.892889,2.850293,2.804443,2.75966,2.717439,2.675033,2.634862,2.602747,2.579052,2.565064,2.561036,2.575947,2.635915,2.767502,2.947488,15.224,11.278,1.08,-2,1,0.2,Wheat16H,15/08/2019,2:34:11 PM,10000,35,GPGGA,203503.2,46.03654783,N,109.1823988,W
SEC 1 WEST,3.209166,3.141018,3.075923,3.012729,2.956661,2.915565,2.875785,2.826973,2.781573,2.748751,2.729675,2.726985,2.734862,2.731417,2.705328,2.673783,2.664968,2.699861,2.777719,2.869811,2.927669,2.936166,2.916837,2.883128,2.839571,2.792583,2.748094,2.704865,2.661669,2.621691,2.589978,2.566525,2.551472,2.547135,2.561337,2.621874,2.755109,2.938031,12.979,11.623,1.08,-2,1,0.2,Wheat16H,15/08/2019,2:34:29 PM,10000,35.3,GPGGA,203520.4,46.03674655,N,109.1823839,W
SEC 1 WEST,3.16948,3.107037,3.047278,2.988508,2.935842,2.895717,2.857748,2.812998,2.770107,2.737743,2.720834,2.719955,2.727664,2.725223,2.702275,2.672653,2.663713,2.699671,2.778457,2.870335,2.9274,2.936751,2.918394,2.884908,2.841736,2.795729,2.752459,2.709962,2.668457,2.629659,2.597998,2.573802,2.560176,2.555293,2.569574,2.628319,2.758883,2.938164,12.806,11.093,1.08,-2,1,0.2,Wheat16H,15/08/2019,2:34:45 PM,10000,35.4,GPGGA,203538,46.03693663,N,109.1823658,W
SEC 1 WEST,3.304271,3.23247,3.165166,3.101183,3.042952,2.998719,2.958014,2.90873,2.861664,2.826415,2.806242,2.803609,2.812083,2.809962,2.783416,2.751297,2.740615,2.778021,2.862394,2.962146,3.024106,3.032598,3.011209,2.973456,2.926165,2.874937,2.827186,2.781464,2.736563,2.695095,2.660357,2.634343,2.61988,2.614229,2.628387,2.691055,2.830008,3.021069,12.273,11.385,1.08,-2,1,0.2,Wheat16H,15/08/2019,2:35:03 PM,10000,35.3,GPGGA,203554.4,46.03711378,N,109.1823482,W
SEC 1 WEST,3.206861,3.141001,3.078556,3.016537,2.96267,2.926415,2.88878,2.840773,2.795364,2.762869,2.746102,2.746429,2.75733,2.756216,2.731215,2.701173,2.692948,2.730821,2.814274,2.91122,2.970894,2.980358,2.960929,2.925581,2.881306,2.83357,2.78797,2.744461,2.700997,2.6601,2.626769,2.602591,2.588403,2.583504,2.598646,2.661274,2.797939,2.984395,12.05,11.129,1.08,-2,1,0.2,Wheat16H,15/08/2019,2:35:21 PM,10000,35.3,GPGGA,203612.6,46.03730977,N,109.1823353,W
SEC 1 WEST,3.212666,3.148234,3.084169,3.02256,2.967176,2.927875,2.888457,2.841376,2.79781,2.764663,2.746992,2.749881,2.763169,2.762928,2.738753,2.708702,2.7011,2.73971,2.827241,2.930249,2.994105,3.00544,2.985406,2.950348,2.90415,2.854524,2.808211,2.763364,2.718662,2.676826,2.644888,2.619173,2.603844,2.599007,2.613847,2.677017,2.816737,3.009732,11.916,10.675,1.08,-2,1,0.2,Wheat16H,15/08/2019,2:35:38 PM,10000,37,GPGGA,203630.2,46.03752973,N,109.1823192,W
SEC 1 WEST,3.062361,3.006058,2.954096,2.899667,2.848549,2.818516,2.788872,2.748253,2.707686,2.679105,2.66573,2.669019,2.682092,2.684721,2.663858,2.635051,2.628479,2.666621,2.749171,2.846667,2.907951,2.917967,2.899343,2.864985,2.821722,2.77539,2.731847,2.690105,2.648211,2.608658,2.576712,2.552213,2.538301,2.53288,2.546814,2.605986,2.737917,2.916963,11.4,11.272,1.08,-2,1,0.2,Wheat16H,15/08/2019,2:35:55 PM,10000,35.1,GPGGA,203647.2,46.03776978,N,109.1823013,W
SEC 1 WEST,3.106419,3.042979,2.983431,2.926055,2.874083,2.834932,2.799416,2.755917,2.714857,2.685186,2.670636,2.673148,2.685281,2.686365,2.665095,2.636702,2.628486,2.664673,2.746159,2.842776,2.902977,2.911665,2.892502,2.857017,2.813619,2.766518,2.723333,2.680743,2.638961,2.600451,2.569016,2.544142,2.528965,2.524406,2.537303,2.594321,2.721262,2.89893,11.296,10.398,1.08,-2,1,0.2,Wheat16H,15/08/2019,2:36:08 PM,10000,35.5,GPGGA,203704.2,46.03800925,N,109.1822837,W
SEC 1 WEST,3.275417,3.206428,3.141219,3.076505,3.017494,2.978466,2.941199,2.892869,2.846571,2.813297,2.796248,2.79814,2.809785,2.810162,2.786111,2.754831,2.746737,2.786734,2.874972,2.978199,3.04306,3.05381,3.033186,2.99616,2.948399,2.898073,2.850688,2.805267,2.759861,2.718095,2.683821,2.657399,2.641486,2.636784,2.651251,2.714077,2.854074,3.047683,11.22,11.266,1.08,-2,1,0.2,Wheat16H,15/08/2019,2:36:29 PM,10000,35.3,GPGGA,203717.8,46.03818972,N,109.1822704,W
SEC 1 WEST,3.276423,3.207289,3.142011,3.077901,3.021523,2.98215,2.943903,2.895454,2.850042,2.818785,2.802064,2.804114,2.817012,2.818746,2.794246,2.763494,2.755487,2.794595,2.882303,2.986384,3.051894,3.06246,3.041702,3.004095,2.956447,2.906262,2.859181,2.814589,2.769744,2.728134,2.694162,2.668094,2.651611,2.646298,2.660815,2.722323,2.859571,3.050833,10.359,11.522,1.08,-2,1,0.2,Wheat16H,15/08/2019,2:36:52 PM,10000,35.1,GPGGA,203738.2,46.03840813,N,109.1822541,W
SEC 1 WEST,0,0,3.142011,3.077901,3.021523,2.98215,2.943903,2.895454,2.850042,2.818785,2.802064,2.804114,2.817012,2.818746,2.794246,2.763494,2.755487,2.794595,2.882303,2.986384,3.051894,3.06246,3.041702,3.004095,2.956447,2.906262,2.859181,2.814589,2.769744,2.728134,2.694162,2.668094,2.651611,2.646298,2.660815,2.722323,2.859571,3.050833,10.359,11.522,1.08,-2,1,0.2,Wheat16H,15/08/2019,2:36:54 PM,10000,0,GPGGA,203801,46.038677,N,109.1822342,W
SEC 1 WEST,3.285438,3.212125,3.143012,3.076558,3.019829,2.980118,2.93951,2.888814,2.842189,2.81005,2.794809,2.799629,2.81562,2.818529,2.794371,2.762509,2.755243,2.799046,2.895779,3.008685,3.080175,3.091554,3.069131,3.028577,2.978858,2.925512,2.875441,2.828151,2.780868,2.736497,2.700602,2.673077,2.656498,2.650851,2.666061,2.732143,2.879618,3.084772,10.111,10.971,1.08,-2,1,0.2,Wheat16H,15/08/2019,2:37:28 PM,10000,35,GPGGA,195914.8,46.04327135,N,109.1825169,W
SEC 1 WEST,3.287891,3.217383,3.151865,3.087423,3.030085,2.987354,2.947604,2.89927,2.854303,2.822086,2.806825,2.810963,2.825677,2.828005,2.803637,2.771261,2.762406,2.803614,2.895572,3.0043,3.074004,3.086501,3.066731,3.02822,2.980201,2.927541,2.878512,2.83137,2.785015,2.740776,2.705375,2.677911,2.661581,2.655697,2.670811,2.735221,2.878612,3.07567,10.753,11.063,1.08,-2,1,0.2,Wheat16H,15/08/2019,2:37:57 PM,10000,34.5,GPGGA,203837.4,46.03912428,N,109.1822012,W
SEC 1 WEST,3.199286,3.132101,3.068579,3.007246,2.95278,2.914629,2.878594,2.832679,2.788963,2.758538,2.744699,2.749641,2.763787,2.766475,2.743947,2.713711,2.705661,2.746233,2.834932,2.939458,3.006193,3.018688,2.999833,2.963464,2.917311,2.8676,2.820581,2.77594,2.732051,2.690161,2.656226,2.63046,2.61499,2.609951,2.624623,2.687335,2.826586,3.020211,10.804,10.94,1.08,-2,1,0.2,Wheat16H,15/08/2019,2:38:17 PM,10000,34.3,GPGGA,203906.2,46.03949773,N,109.1821735,W
SEC 1 WEST,3.179253,3.111316,3.046727,2.984077,2.930904,2.893931,2.857498,2.80949,2.765923,2.735217,2.721407,2.725347,2.739678,2.742335,2.719574,2.688588,2.680807,2.722196,2.810699,2.915246,2.981421,2.993782,2.974573,2.938115,2.891893,2.842394,2.795901,2.750802,2.706367,2.664641,2.63062,2.604959,2.589929,2.585479,2.599917,2.6634,2.804237,2.99843,10.618,11.356,1.08,-2,1,0.2,Wheat16H,15/08/2019,2:38:37 PM,10000,34.1,GPGGA,203927,46.03977815,N,109.1821527,W
SEC 1 WEST,3.233044,3.163676,3.097705,3.034002,2.978976,2.938582,2.898226,2.849202,2.803723,2.7707,2.754354,2.75631,2.768405,2.7673,2.742745,2.710965,2.701473,2.739057,2.825045,2.926497,2.991113,3.002579,2.983816,2.94805,2.902459,2.853271,2.806767,2.762054,2.717674,2.676419,2.642437,2.616757,2.601032,2.596201,2.610711,2.673187,2.812129,3.002011,11.725,10.398,1.08,-2,1,0.2,Wheat16H,15/08/2019,2:39:00 PM,10000,34.3,GPGGA,203946.4,46.04003955,N,109.1821332,W
SEC 1 WEST,3.148883,3.085109,3.024944,2.965999,2.912843,2.875102,2.84038,2.796503,2.754739,2.724652,2.708995,2.711575,2.724097,2.725658,2.702783,2.673311,2.664983,2.702476,2.785493,2.884144,2.947532,2.959382,2.941387,2.907414,2.862841,2.81506,2.769755,2.726626,2.683908,2.643733,2.611116,2.586678,2.571373,2.566665,2.580299,2.640342,2.773714,2.95915,11.862,11.464,1.08,-2,1,0.2,Wheat16H,15/08/2019,2:39:18 PM,10000,34.2,GPGGA,204009.4,46.04035055,N,109.1821103,W
SEC 1 WEST,3.171191,3.106129,3.043971,2.984748,2.933017,2.896712,2.860218,2.814539,2.771091,2.740327,2.726308,2.730271,2.743641,2.745378,2.723197,2.693488,2.685104,2.72414,2.810557,2.911834,2.975503,2.987467,2.968956,2.933167,2.888373,2.840945,2.795742,2.752635,2.709804,2.669333,2.636567,2.611372,2.596437,2.591358,2.605063,2.666302,2.802589,2.990055,10.199,10.659,1.08,-2,1,0.2,Wheat16H,15/08/2019,2:39:37 PM,10000,34.5,GPGGA,204027,46.04058625,N,109.1820929,W
SEC 1 WEST,3.299373,3.226899,3.157949,3.090593,3.031941,2.990881,2.949666,2.89785,2.849168,2.813523,2.794473,2.794363,2.803504,2.800363,2.773021,2.739346,2.728569,2.765667,2.849688,2.949502,3.01277,3.024126,3.006083,2.97048,2.92457,2.875277,2.828025,2.782576,2.737102,2.694471,2.659884,2.633789,2.618443,2.613554,2.628971,2.693485,2.835397,3.02914,12.34,10.758,1.08,-2,1,0.2,Wheat16H,15/08/2019,2:39:58 PM,10000,34.3,GPGGA,204046,46.04083985,N,109.1820739,W
SEC 1 WEST,3.192934,3.124567,3.059419,2.995636,2.940125,2.900679,2.861681,2.812624,2.766752,2.732819,2.71435,2.713358,2.722171,2.718766,2.692714,2.66054,2.650541,2.684426,2.762282,2.854975,2.914405,2.925511,2.909272,2.877556,2.835229,2.78908,2.744241,2.701349,2.658159,2.617804,2.585385,2.560791,2.547021,2.54298,2.557447,2.618984,2.754139,2.937633,13.717,10.9,1.08,-2,1,0.2,Wheat16H,15/08/2019,2:40:18 PM,10000,34.6,GPGGA,204107.4,46.04112862,N,109.1820527,W
SEC 1 WEST,3.249751,3.178924,3.113195,3.049117,2.990545,2.946602,2.905529,2.856134,2.809111,2.774124,2.754344,2.751649,2.758798,2.754186,2.726909,2.693335,2.681831,2.71441,2.791138,2.88274,2.940994,2.951848,2.935152,2.902245,2.859041,2.812151,2.767532,2.723898,2.680542,2.640062,2.607267,2.582313,2.567875,2.563436,2.57762,2.638036,2.771972,2.953647,12.692,10.972,1.08,-2,1,0.2,Wheat16H,15/08/2019,2:40:34 PM,10000,34.4,GPGGA,204127.6,46.04140265,N,109.1820322,W
SEC 1 WEST,3.187521,3.121563,3.057698,2.994811,2.939114,2.899534,2.861513,2.81385,2.769202,2.736061,2.716213,2.713543,2.720444,2.71571,2.689254,2.657769,2.646947,2.678827,2.753315,2.842599,2.899757,2.909657,2.893128,2.861355,2.818937,2.772137,2.728366,2.68611,2.643184,2.603796,2.571824,2.547499,2.533678,2.529096,2.542964,2.602364,2.733624,2.913388,14.39,11.135,1.08,-2,1,0.2,Wheat16H,15/08/2019,2:40:49 PM,10000,34.8,GPGGA,204143.2,46.0416133,N,109.1820166,W
SEC 1 WEST,3.135569,3.072696,3.011343,2.953326,2.901603,2.863058,2.825519,2.780128,2.736587,2.70333,2.684393,2.681182,2.686168,2.680934,2.65643,2.626683,2.617515,2.649463,2.720708,2.803306,2.855047,2.862932,2.845813,2.814258,2.773129,2.728981,2.686204,2.645823,2.605133,2.56737,2.53701,2.515034,2.502069,2.497883,2.511938,2.569478,2.696798,2.871382,13.138,11.148,1.08,-2,1,0.2,Wheat16H,15/08/2019,2:41:05 PM,10000,34.4,GPGGA,204158.6,46.04182062,N,109.1820012,W
SEC 1 WEST,3.179157,3.115506,3.05341,2.992297,2.9382,2.900947,2.863183,2.815386,2.769544,2.735528,2.714669,2.710151,2.714158,2.708229,2.681744,2.650629,2.640761,2.672134,2.743206,2.827944,2.880827,2.888804,2.871843,2.840837,2.79932,2.754473,2.711494,2.670349,2.628935,2.590321,2.55961,2.536541,2.523224,2.519322,2.533287,2.591511,2.720773,2.89812,14.388,11.445,1.08,-2,1,0.2,Wheat16H,15/08/2019,2:41:20 PM,10000,34.6,GPGGA,204214.6,46.04203317,N,109.1819856,W
SEC 1 WEST,3.242432,3.175203,3.111417,3.050555,2.993615,2.951387,2.91209,2.863712,2.817868,2.78414,2.764437,2.763354,2.768571,2.762906,2.737548,2.70468,2.694024,2.727942,2.805603,2.894923,2.951253,2.960099,2.942288,2.907481,2.864044,2.817278,2.77185,2.728598,2.685802,2.645714,2.613265,2.589584,2.57573,2.570909,2.58471,2.644908,2.778912,2.963171,12.443,10.569,1.08,-2,1,0.2,Wheat16H,15/08/2019,2:44:10 PM,10000,34.5,GPGGA,204229.2,46.04222813,N,109.1819714,W
SEC 1 WEST,3.074295,3.01401,2.954485,2.895467,2.845929,2.813426,2.779515,2.734363,2.691505,2.660112,2.641944,2.639582,2.646384,2.641777,2.618173,2.59052,2.583286,2.617105,2.689523,2.772084,2.822509,2.829313,2.811642,2.781487,2.740696,2.697215,2.656414,2.616339,2.575998,2.538647,2.509802,2.487895,2.475471,2.472227,2.486897,2.545326,2.672503,2.846196,14.717,11.66,1.08,-2,1,0.2,Wheat16H,15/08/2019,2:44:28 PM,10000,35,GPGGA,204519.4,46.04183827,N,109.181844,W
SEC 1 WEST,3.21829,3.149529,3.084069,3.019465,2.960597,2.918702,2.879221,2.830793,2.784196,2.749226,2.729493,2.726686,2.733638,2.728394,2.702386,2.670443,2.659884,2.694018,2.771546,2.862577,2.920147,2.930085,2.912664,2.879492,2.836235,2.789032,2.743991,2.700406,2.65651,2.616781,2.583832,2.559363,2.545485,2.541731,2.556215,2.617362,2.752817,2.937765,13.845,10.976,1.08,-2,1,0.2,Wheat16H,15/08/2019,2:44:51 PM,10000,34.8,GPGGA,204537,46.04164313,N,109.1818586,W
